url,title,date,content
https://www.inoriminase.com/news/?id=557,【アニメ出演情報】「ガンダムビルドダイバーズRe:RISE」,2019-08-26,■「ガンダムビルドダイバーズRe:RISE」（イヴ 役） 2019年10月10日より配信予定 公式サイト： http://gundam-bd.net/
https://www.inoriminase.com/news/?id=558,【アニメ出演情報】「ノー・ガンズ・ライフ」,2019-08-26,■「 ノー・ガンズ・ライフ 」（ペッパー 役） 2019年10月放送 公式サイト： http://nogunslife.com/
https://www.inoriminase.com/news/?id=559,【AbemaTV配信情報】「ご注文はうさぎですか？？ ～Abema For You～」,2019-09-10,■「ご注文はうさぎですか？？ ～Abema For You～」（新作OVA発売記念特番） 放送日時：2019年9月26日(木)21時00分 放送チャンネル：放送チャンネル：AbemaTV・Abemaアニメチャンネル 出演者：ココア役・佐倉綾音さん、チノ役・水瀬いのり、リゼ役・種田梨沙さん、千夜役・佐藤聡美さん、シャロ役・内田真礼さん 放送URL https://abema.tv/channels/abema-anime/slots/DkHkmgYzuU1fSF 詳細はこちら https://gochiusa.com/news/n07790000.html
https://www.inoriminase.com/news/?id=560,【アニメ出演情報】「ご注文はうさぎですか？？ ～Sing For You～」,2019-03-23,■OVA「ご注文はうさぎですか？？ ～Sing For You～」（チノ 役） 2019年9月26日発売 公式サイト： https://gochiusa.com/ova2/
https://www.inoriminase.com/news/?id=561,【ゲーム出演情報】ファンタジーライフ オンライン,2019-09-10,■ゲームタイトル：iOS/Android対応アプリ「ファンタジーライフ オンライン」 ■キャラクター：レルナ 役 ※配信中 https://www.fantasylife.jp/flo/
https://www.inoriminase.com/news/?id=562,【2019年秋アニメ出演情報】,2019-09-30,■「Z/X Code reunion」（天ノ川衣奈 役） 2019年10月8日(火)より放送開始 TOKYO MX 毎週火曜23:00～ AT-X 毎週火曜23:00～ 公式サイト： https://www.zxtcg.com/animation/ ■「ガンダムビルドダイバーズRe:RISE」（イヴ 役） 2019年10月10日(木)より放送開始 ガンダム公式YouTubeチャンネル 毎週木曜20:00～ 公式サイト： http://gundam-bd.net/ ■「ノー・ガンズ・ライフ」（ペッパー 役） 2019年10月10日(木)より放送開始 TBS 毎週木曜25:28～ AT-X / サンテレビ / KBS京都 / BS11 ※放送日時は変更になる場合がございます。 公式サイト： http://nogunslife.com/ ――――――――――――――― ■ダーウィンが来た! 〜生きもの新伝説〜 内アニメコーナー「マヌ～ルのゆうべ」（ツノミン 役） 2018年11月4日(日)より放送中 NHK総合 毎週日曜19:30～ 公式サイト： http://www.nhk.or.jp/darwin/ ■「モノのかみさま ここたま」（リボンのかみさま リボン 役） 2019年9月26日(木)より配信中 バンダイ公式チャンネル 毎週金曜17:00～ 公式サイト： https://coco-tama.com/mono/
https://www.inoriminase.com/news/?id=563,ライブBD「Inori Minase LIVE TOUR Catch the Rainbow！」 ジャケット写真公開！,2019-09-13,ライブBD「Inori Minase LIVE TOUR Catch the Rainbow！」のジャケット写真を公開しました！ 3rd LIVE Blu-ray Inori Minase LIVE TOUR Catch the Rainbow！ 収録曲情報など、詳細は こちら ！
https://www.inoriminase.com/news/?id=564,「Inori Minase LIVE TOUR 2019 Catch the Rainbow！」ライブグッズお届け予定日決定のお知らせ,2019-09-17,キンクリ堂グッズ通信販売特設サイトにて受注販売させていただきました 「Inori Minase LIVE TOUR 2019 Catch the Rainbow！」グッズお届け予定日が決定いたしました。 お客様へのお届け予定日：2019年9月29日（日） 商品お届けまで今しばらくお待ちください。 尚、台風15号の影響により 一部地域において大幅な配送遅延、または配送不可となる場合がございます。 皆様にはご迷惑をお掛けいたしますが、どうかご理解をいただけますようお願い申し上げます。 詳細は佐川急便のHPをご確認ください。 （ http://www.sagawa-exp.co.jp/ ） 被害に遭われた皆様に謹んでお見舞い申し上げます。
https://www.inoriminase.com/news/?id=565,【いのりまち】「いのりまち町民集会2019」チケット当落結果のご案内,2019-09-17,「いのりまち町民集会2019」のチケット当落結果のご案内を開始いたしました！ 詳しくはこちら！
https://www.inoriminase.com/news/?id=566,【いのりまち】ファンクラブ会報「いのりまちだより」７号発送開始のお知らせ,2019-09-26,本日よりファンクラブ会報「いのりまちだより」7号の発送を開始いたしました！ 詳しくはこちら！
https://www.inoriminase.com/news/?id=567,【動画公開】『Inori Minase LIVE TOUR Catch the Rainbow！』TV-CM 15sec.,2019-09-29,『Inori Minase LIVE TOUR Catch the Rainbow！』TV-CM 15sec.はこちら！ ★ 水瀬いのり YouTube Official Channel
https://www.inoriminase.com/news/?id=568,【イベント出演情報】「ソマリと森の神様」キャストトークショー付き！プレミアム先行上映会,2019-09-30,■日時 2019年11月17日(日) １）15:00開演(14:30開場) ２）18:30開演(18:00開場) ■会場 ユナイテッド・シネマ アクアシティお台場 ■出演 水瀬いのり、小野大輔さん、七海ひろきさん、小野友樹さん、安田賢司監督、天真みちるさん(MC) ※登壇者は予告なく変更になる場合がございますので予めご了承ください。 詳細はこちらをご覧ください。 https://somali-anime.com/news.html
https://www.inoriminase.com/news/?id=569,【いのりまち】《重要》会費・手数料改定のご案内,2019-10-01,この度、水瀬いのりオフィシャルファンクラブ「いのりまち」は、2019年10月1日(火)からの消費税率の変更、及び物流コストや資材の高騰を受け、2019年12月10日(火)より会費、並びに手数料を改定することとなりました。 引き続きファンクラブサービスの充実に努めて参りますので、何卒ご理解賜りますようよろしくお願い申し上げます。 詳しくはこちらをご覧ください。
https://www.inoriminase.com/news/?id=570,【いのりまち】「いのりまち町民集会2019」チケット2次受付のご案内,2019-10-02,「いのりまち町民集会2019」のチケット2次受付を開始いたしました！ 詳しくはこちら！
https://www.inoriminase.com/news/?id=571,【動画公開】『Inori Minase LIVE TOUR Catch the Rainbow！』ダイジェスト公開！,2019-10-03,『Inori Minase LIVE TOUR Catch the Rainbow！』ダイジェストはこちら！ ★ 水瀬いのり YouTube Official Channel
https://www.inoriminase.com/news/?id=572,【いのりまち】いのりまちだより 投稿受付開始！,2019-10-04,ファンクラブ会報「いのりまちだより」8号の投稿受付を開始いたしました！ 詳しくはこちら！
https://www.inoriminase.com/news/?id=573,【イベント出演情報】アニメ「青春ブタ野郎」スペシャルイベント～青春ブタ野郎はスノーデイズの夢を見ない～,2019-10-07,■日時 2020年2月23日(日) 【昼公演】 14:00開場 14:30開演 (予定) 【夜公演】 17:30開場 18:00開演 (予定) ■会場 茅ヶ崎市民文化会館 大ホール ■出演 石川界人さん、瀬戸麻沙美さん、水瀬いのり、種﨑敦美さん、内田真礼さん、久保ユリカさん MC：向清太朗さん（天津） ※登壇者は予告なく変更となる場合がございます。 詳細はこちらをご覧ください。 https://ao-buta.com/m_event/
https://www.inoriminase.com/news/?id=574,【雑誌掲載情報】2019年10～11月,2019-11-18,2019年11月18日(月)発売 ■「VOGUE JAPAN 20thアニバーサリー ヴィジュアルブック」 new! インタビュー 2019年10月29日(火)発売 ■「別冊カドカワ Scene」02 水瀬いのり×バンドマスター 島本道太郎 対談 コレオグラファー 美花 インタビュー 2019年10月10日(木)発売 ■「声優グランプリ」11月号 グラビア・インタビュー 連載“しあわせいのり日和”
https://www.inoriminase.com/news/?id=575,【ラジオ出演情報】2019年10月,2019-10-21,■文化放送「A&G TRIBAL RADIO エジソン」 放送日時：10月12日(土) 21:00〜23:00 番組ホームページ： http://www.joqr.co.jp/agson/ ■東海ラジオ／ラジオ関西「angelaのsparking！talking！show！」 放送日時：10月26日(土) 22:30～23:00 番組ページ： https://style-market.com/angela/radio ※地上波放送翌週の火曜日より1週間ネット配信を実施 配信ページ： http://king-cr.jp/artist/angela/radio_form/
https://www.inoriminase.com/news/?id=576,【ゲーム出演情報】アートコードサマナー,2019-10-11,■ゲームタイトル：PC(ブラウザ)/iOS/Android対応アプリ「アートコードサマナー」 ■キャラクター：フィンセント・ファン・ゴッホ 役 ※2020年2月12日リリース https://artcodesummoner.com/
https://www.inoriminase.com/news/?id=577,【動画公開】『Inori Minase LIVE TOUR Catch the Rainbow！』より2曲のライブ映像を公開！,2019-10-16,水瀬いのり「Ready Steady Go!」 水瀬いのり「TRUST IN ETERNITY」 ★ 水瀬いのり YouTube Official Channel
https://www.inoriminase.com/news/?id=578,【いのりまち】「いのりまち町民集会2019」チケット2次受付当落結果のご案内,2019-10-17,「いのりまち町民集会2019」チケット2次受付のチケット当落結果のご案内を開始いたしました！ 詳しくはこちら！
https://www.inoriminase.com/news/?id=579,【音声ガイド情報】まんがタイムきらら展 in 大阪,2019-10-12,■日時 2019年10月12日(土)～22日(火・祝) 開館時間：10時～17時(入場は閉館の30分前まで) ■会場 大阪文化館・天保山 ■音声ガイド 東山奈央さん、水瀬いのり 詳細はこちらをご覧ください。 http://www.kiraraten.jp/index.html
https://www.inoriminase.com/news/?id=580,【ゲーム出演情報】ローリングスフィア,2019-10-18,■ゲームタイトル：iOS/Android対応アプリ「ローリングスフィア」 ■キャラクター：アクベンス 役 ※2020年2月20日リリース予定 https://rolling-sphere.com/
https://www.inoriminase.com/news/?id=581,【アニメ出演情報】「異世界かるてっと2」,2019-10-18,■「異世界かるてっと2」（レム 役） 2020年1月放送予定 公式サイト： http://isekai-quartet.com/
https://www.inoriminase.com/news/?id=582,「Inori Minase LIVE TOUR Catch the Rainbow！」Blu-ray発売記念衣装展 開催決定！,2019-10-18,LIVE Blu-ray「Inori Minase LIVE TOUR Catch the Rainbow！」の発売を記念して衣装展の開催が決定しました！ 期間：2019年10月21日(月)17時～10月30日(水) 場所：AKIHABARAゲーマーズ本店5階 声優・アーティストフロア 詳しくは こちら でご確認ください。
https://www.inoriminase.com/news/?id=583,【いのりまち】「いのりまち町民集会2019」にご来場のみなさまへ,2019-10-18,ファンクラブページ内「まちの回覧板」にて、 『「いのりまち町民集会2019」にご来場のみなさまへ』を更新しました。 イベントにご参加の町民さんは必ずご確認ください！ 詳しくはこちら！
https://www.inoriminase.com/news/?id=584,スマホサイト「animelo mix」キャンペーン情報！,2019-10-23,スマホサイト「animelo mix」にて 「Inori Minase LIVE TOUR Catch the Rainbow！」のライブショット壁紙が配信スタート！ 「Inori Minase LIVE TOUR Catch the Rainbow！」ライブショット壁紙 種類：10種 価格：各110pt 対応端末：Android・iPhone（一部非対応端末有り） ※壁紙のダウンロードには「animelo mix」への入会(月額有料)が必要です。 ※Android・iPhone端末限定となります。(フィーチャーフォン・PCは非対応) 詳細は下記ページでご確認ください。
https://www.inoriminase.com/news/?id=585,【いのりまち】《ファンクラブ年会費》自動継続システム導入のお知らせ,2019-10-21,ファンクラブページ内「まちの回覧板」にて、 『《ファンクラブ年会費》自動継続システム導入のお知らせ』を更新しました。 詳しくはこちら！
https://www.inoriminase.com/news/?id=586,【アニメ出演情報】「ダンジョンに出会いを求めるのは間違っているだろうかII」OVA,2019-10-28,■「ダンジョンに出会いを求めるのは間違っているだろうかⅡ」OVA（ヘスティア 役） 2020年1月29日発売予定 公式サイト： http://danmachi.com/danmachi2/
https://www.inoriminase.com/news/?id=587,【広告掲出情報】LIVE Blu-ray「Inori Minase LIVE TOUR Catch the Rainbow！」,2019-10-21,●秋葉原駅(電気街口)駅前街灯にフラッグ掲出 2019年10月21日(月)～10月27日(日)の間、 秋葉原駅(電気街口)駅前の街灯にフラッグを掲出いたします。 ※駅や商店街振興組合への直接のお問い合わせはご遠慮ください。 ●秋葉原・オノデンMXビジョンにて15秒SPOT OA 2019年10月23日(水)～10月29日(火)の間、 秋葉原・オノデンMXビジョンにて15秒SPOTをOAいたします。
https://www.inoriminase.com/news/?id=588,【イベント出演情報】「Re:ゼロから始める異世界生活 Memory Snow」舞台挨拶付き特別上映,2019-10-28,■日時 2019年11月2日(土) 15:40開演 ※上映後に舞台挨拶となります。 ■会場 グランドシネマサンシャイン ■出演 小林裕介さん、高橋李依さん、内山夕実さん、水瀬いのり、村川梨衣さん ※登壇者は予告なく変更になる場合がございます。 詳細はこちらをご覧ください。 http://re-zero-anime.jp/hyoketsu/news/index.html#news-38
https://www.inoriminase.com/news/?id=589,8thシングル「ココロソマリ」2020年2月5日発売決定！,2019-11-10,水瀬いのり8枚目のシングル「ココロソマリ」の発売日が決定いたしました！ 2020年2月5日発売です！お楽しみに♪ 8thシングル 「ココロソマリ」 発売日：2020.2.5 品番：KICM-2029 価格：￥1，300＋税 初回封入特典：特製トレカ 【収録内容】 01. ココロソマリ 作詞：水瀬いのり 作曲：櫻澤ヒカル 編曲：白戸佑輔 ※TVアニメ「ソマリと森の神様」エンディングテーマ 他、全3曲収録
https://www.inoriminase.com/news/?id=590,8thシングル「ココロソマリ」オリジナル特典決定！,2019-11-10,下記販売店にてニューシングル「ココロソマリ」をお買い上げのお客様に、 先着にて各チェーン毎のオリジナル特典を差し上げます。 数に限りがございますので、詳しくは各販売店にご確認ください。 ・アニメイト：缶バッジ ・キンクリ堂：ブロマイド ・ゲーマーズ：A4クリアファイル ・ソフマップ／アニメガ(一部店舗を除く)：ブロマイド ・とらのあな：ブロマイド ・タワーレコード：ブロマイド ・HMV：ブロマイド ・Neowing：ブロマイド ・TSUTAYA：ブロマイド ・WonderGOO／新星堂（一部店舗を除く)：ブロマイド ・Amazon：デカジャケット（ジャケ写と同絵柄） 詳しくは こちら ！
https://www.inoriminase.com/news/?id=591,【いのりまち】「いのりまち町民集会2019」チケット発送完了のお知らせ,2019-11-14,「いのりまち町民集会2019」のチケット発送が完了いたしました！ 詳しくはこちら！
https://www.inoriminase.com/news/?id=592,【いのりまち】「いのりまち町民集会2019」ファンクラブカウンター設置のお知らせ,2019-11-15,「いのりまち町民集会2019」の会場内におきまして、ファンクラブカウンターを設置いたします。 みなさまぜひお立ち寄りください♪ 詳しくはこちら！
https://www.inoriminase.com/news/?id=593,【いのりまち】「いのりまち町民集会2019」特設ページ公開！,2019-11-15,「いのりまち町民集会2019」の特設ページを公開しました。 特設ページでは、イベントに関する大切なお知らせや、グッズラインナップを掲載！ イベント前にぜひチェックしてくださいね♪ 「いのりまち町民集会2019」特設ページ
https://www.inoriminase.com/news/?id=595,【ラジオ出演情報】「青春ブタ野郎はバニーガール先輩とおるすばん妹のラジオを聴きたい」復活第2回,2019-11-19,■音泉「青春ブタ野郎はバニーガール先輩とおるすばん妹のラジオを聴きたい」復活第2回 配信日：2019年11月27日(水)19時～ ゲスト：水瀬いのり(牧之原翔子 役) 番組URL： http://www.onsen.ag/program/aobuta/
https://www.inoriminase.com/news/?id=596,【いのりまち】ファンクラブ会報「いのりまちだより」10号発行決定！,2020-05-08,ファンクラブ会報「いのりまちだより」10号の発行が決定いたしました！ 詳しくはこちら！
https://www.inoriminase.com/news/?id=597,【いのりまち】「いのりまち町民集会2019」『お椀』会場販売中止のお知らせ,2019-11-28,「いのりまち町民集会2019」にて販売を予定しておりました『お椀』につきまして、 会場での販売を中止することとなりました。 ご購入を楽しみにお待ちいただいた会員様にはご迷惑をおかけいたしますこと、心よりお詫び申し上げます。 『お椀』につきましては、後日通信販売を予定しております。 詳細はこちらをご確認ください。
https://www.inoriminase.com/news/?id=598,8thシングル「ココロソマリ」収録内容決定！,2019-11-30,水瀬いのり8枚目のシングル「ココロソマリ」の収録内容が決定いたしました！ 8thシングル 「ココロソマリ」 発売日：2020.2.5 品番：KICM-2029 価格：￥1，300＋税 初回封入特典：特製トレカ 【収録内容】 01. ココロソマリ 作詞：水瀬いのり 作曲：櫻澤ヒカル 編曲：白戸佑輔 ※TVアニメ「ソマリと森の神様」エンディングテーマ 02. 僕らは今 作詞：岩里祐穂 作曲・編曲：藤永龍太郎（Elements Garden） 03. Well Wishing Word 作詞・作曲・編曲：栁舘周平
https://www.inoriminase.com/news/?id=599,​アニサマ2019ライブBD発売決定！,2019-12-04,Animelo Summer Live 2019 -STORY- DAY2 発売日：2020年3月25日(水) 初回特典：「アニサマ2020」チケット最速先行抽選予約カード 映像特典：バックステージ映像 仕様：Blu-ray(2枚組)、スリーブケース 品番：KIXM-409～10 価格：8，800円(税抜) 収録アーティスト：※敬称略 茅原実里/畠中 祐/鈴木みのり/寺島拓篤/RAISE A SUILEN/弦巻こころ＆ミッシェル from ハロー、ハッピーワールド！/大原ゆい子/高木さん(高橋李依)/栗林みな実/奥井雅美/アイドルマスター SideM/スタァライト九九組/亜咲花/大橋彩香/TRUE/北宇治カルテット/結城アイラ/水瀬いのり/angela/TrySail/Aqours アニサマ公式サイト： https://anisama.tv/2019/
https://www.inoriminase.com/news/?id=600,アニサマ2019テレビ放送決定！,2019-12-04,アニソン!プレミアム!Presents 豪華祭典!アニメロサマーライブ2019 放送局：NHK BSプレミアム 放送日時：12/8(日) 22:50～24:50（DAY2、8/31公演) アニサマ公式サイト： https://anisama.tv/2019/ アニソン!プレミアム!公式WEBサイト： https://www4.nhk.or.jp/anisonpremium/ アニサマ公式ツイッター： https://twitter.com/anisama
https://www.inoriminase.com/news/?id=601,【ライブ情報】ライブツアー2020開催決定！！,2019-12-08,水瀬いのり3度目となるライブツアーの開催が決定いたしました！ ツアーファイナルは単独公演としては初となる横浜アリーナ！ チケット発売情報等詳細は決まり次第こちらでお知らせしていきます。 水瀬いのり LIVE TOUR 2020 --------------------​ 6月13日(土)【愛知】愛知県芸術劇場大ホール 6月20日(土)【福岡】アルモニーサンク 北九州ソレイユホール 7月5日(日)【兵庫】神戸国際会館こくさいホール 7月19日(日)【宮城】仙台サンプラザホール 7月25日(土)【神奈川】横浜アリーナ --------------------​ 特報映像はこちら！
https://www.inoriminase.com/news/?id=603,【動画公開】「ココロソマリ」試聴動画,2019-12-08,「ココロソマリ」試聴動画はこちら！ ★ 水瀬いのり YouTube Official Channel
https://www.inoriminase.com/news/?id=604,【いのりまち】「水瀬いのり LIVE TOUR 2020」会員先行優先予約につきまして,2019-12-08,「水瀬いのり LIVE TOUR 2020」ファンクラブ会員チケット先行優先予約は、2月中旬の実施を予定しております。 詳細は決まり次第ファンクラブページ『まちの回覧板』にてご案内いたします♪ ファンクラブのお手続きはこちら！
https://www.inoriminase.com/news/?id=605,​【映画出演情報】「ジュマンジ／ネクスト・レベル」,2019-12-13,■映画「ジュマンジ／ネクスト・レベル」（マーサ・カプリー 役(モーガン・ターナー)吹替） 2019年12月13日(金)公開 公式サイト： https://www.jumanji.jp/index.html
https://www.inoriminase.com/news/?id=606,【TV出演情報】フジテレビ「オダイバ！！超次元音楽祭」出演,2019-12-17,フジテレビ「オダイバ！！超次元音楽祭」 ＜放送日時＞ ●地上波:2020年1月2日(木)24:50～26:50 ●CS(フジテレビNEXT/NEXTsmart):2020年1月24日(金)22:00～25:00 ＜番組ホームページ＞ https://www.fujitv.co.jp/choujigen/index.html
https://www.inoriminase.com/news/?id=607,【いのりまち】『オダイバ！！超次元音楽祭』観覧募集のお知らせ,2019-12-17,フジテレビ『オダイバ！！超次元音楽祭』の観覧をいのりまち会員を対象に募集いたします！ 詳しくはこちら！
https://www.inoriminase.com/news/?id=608,【イベント出演情報】「五等分の花嫁 SPECIAL EVENT」,2019-12-20,■日時 2021年4月18日(日) 〔昼の部〕開場13:30／開演14:30 〔夜の部〕開場17:30／開演18:30 ■会場 中野サンプラザ ■出演 松岡禎丞さん、花澤香菜さん、竹達彩奈さん、伊藤美来さん、佐倉綾音さん、水瀬いのり 司会：天津向さん 詳細はこちらをご覧ください。 https://www.tbs.co.jp/anime/5hanayome/news/news20200420_01.html
https://www.inoriminase.com/news/?id=609,【アニメ出演情報】「まるまるマヌル」,2019-12-19,■「まるまるマヌル」（スコフくん 役） 2020年1月放送予定 公式サイト： https://manga.line.me/product/periodic?id=Z0000595
https://www.inoriminase.com/news/?id=610,【動画出演情報】「HOT PEPPER Beauty」,2019-12-19,■「HOT PEPPER Beauty」（声の出演） 配信中 インタビュー：： https://beauty.hotpepper.jp/magazine/756978/ Twitter公式アカウント： https://twitter.com/hotpepperbeauty
https://www.inoriminase.com/news/?id=611,【アニメ出演情報】「アサルトリリィ BOUQUET」,2019-12-24,■「アサルトリリィ BOUQUET」(真島百由 役) 2020年10月放送予定 公式サイト： https://anime.assaultlily-pj.com/
https://www.inoriminase.com/news/?id=612,【サウンドアトラクション出演情報】「サウンドウォーク ～ムーミン谷の冬～」,2019-12-23,■「サウンドウォーク ～ムーミン谷の冬～」（すばらしいしっぽをもったリス 役） 開催期間：2020年1月16日～3月8日 時間：10:00-17:00 ※最終受付16:00 場所：ムーミンバレーパーク 詳細はこちら https://metsa-hanno.com/news/press_release/4802/
https://www.inoriminase.com/news/?id=614,【2020年冬アニメ出演情報】,2019-12-27,■「ソマリと森の神様」（ソマリ 役） 2020年1月9日(木)より放送開始 AbemaTV 毎週木曜24:00～ TOKYO MX / BS日テレ 公式サイト： https://somali-anime.com/ ■「異世界かるてっと2」（レム 役） 2020年1月14日(火)より放送開始 TOKYO MX 毎週火曜24:00～ MBS / テレビ愛知 / BS11 / AT-X 公式サイト： http://isekai-quartet.com/ ■「まるまるマヌル」（スコフくん 役） 2020年1月5日(日)より放送開始 BS日テレ 毎週日曜24:30～ 朝日放送 / TOKYO MX 他 公式サイト： https://www.bs4.jp/marumarumanuru/ ――――――――――――――― ■「ガンダムビルドダイバーズRe:RISE」1st Season（イヴ 役） 2020年1月28日(火)より放送開始 TOKYO MX 毎週火曜22:29～ 2020年1月18日(土)よりBS11 毎週土曜19:00～(再放送) 公式サイト： http://gundam-bd.net/ ■ダーウィンが来た! 〜生きもの新伝説〜 内アニメコーナー「マヌ～ルのゆうべ」（ツノミン 役） 2018年11月4日(日)より放送中 NHK総合 毎週日曜19:30～ 公式サイト： http://www.nhk.or.jp/darwin/ ■「モノのかみさま ここたま」（リボン 役） 2019年9月26日(木)より配信中 バンダイ公式チャンネル 毎週金曜17:00～ 公式サイト： https://coco-tama.com/mono/
https://www.inoriminase.com/news/?id=616,【イベント出演情報】「劇場版 メイドインアビス 深き魂の黎明」舞台挨拶,2020-01-06,■日時・会場 ①2020年1月18日(土) ◆EJアニメシアター新宿 10:00の回 (上映後 舞台挨拶)/13:10の回 (上映前 舞台挨拶) ②2020年1月18日(土) ◆グランドシネマサンシャイン 15:00の回 (上映後 舞台挨拶)/18:10の回 (上映前 舞台挨拶) ③2020年1月19日(日) ◆川崎チネチッタ 9:30の回 (上映後 舞台挨拶) ④2020年1月19日(日) ◆TOHOシネマズ川崎 12:20の回 (上映後 舞台挨拶) ⑤2020年1月19日(日) ◆横浜ブルク13 16:40の回 (上映前 舞台挨拶) ■登壇者 ※①②③ 富田美憂さん(リコ 役)、伊瀬茉莉也さん(レグ 役)、井澤詩織さん(ナナチ 役)、水瀬いのり(プルシュカ 役) ※④⑤ 富田美憂さん(リコ 役)、伊瀬茉莉也さん(レグ 役)、井澤詩織さん(ナナチ 役)、水瀬いのり(プルシュカ 役)、森川智之さん(ボンドルド役） ※登壇者は予告なく変更になる場合がございますので、予めご了承ください。 詳細はこちらをご覧ください。 http://miabyss.com/news.html?movie?id=n161
https://www.inoriminase.com/news/?id=617,【いのりまち】いのりまちだより 投稿受付開始！,2020-04-03,ファンクラブ会報「いのりまちだより」10号の投稿受付を開始いたしました！ 詳しくはこちら！
https://www.inoriminase.com/news/?id=618,8thシングル「ココロソマリ」 ジャケット写真公開！,2020-01-09,8thシングル「ココロソマリ」のジャケット写真を公開しました！ 8thシングル ココロソマリ 収録曲情報など、詳細は こちら ！
https://www.inoriminase.com/news/?id=619,【動画公開】「ココロソマリ」TV-CM 15sec.,2020-01-09,「ココロソマリ」TV-CM 15sec.はこちら！ ★ 水瀬いのり YouTube Official Channel
https://www.inoriminase.com/news/?id=621,【ナレーション出演情報】「あの子は漫画を読まない。」,2020-01-15,■番組名：「あの子は漫画を読まない。」 ■放送局：BS日テレ ■放送日時：1月18日(土)放送開始 毎週土曜 23:30～24:00 ■番組ホームページ： https://www.bs4.jp/anokoha_mangawo_yomanai/
https://www.inoriminase.com/news/?id=622,【アニメ出演情報】「魔王城でおやすみ」,2020-01-16,■「魔王城でおやすみ」(スヤリス姫 役) 2020年10月放送予定 公式サイト： https://maoujo-anime.com/
https://www.inoriminase.com/news/?id=623,【声の出演情報】「魔進戦隊キラメイジャー」,2020-01-16,■「魔進戦隊キラメイジャー」(マブシーナ 役) 2020年3月8日(日)より放送開始 テレビ朝日系 毎週日曜9:30～ 公式サイト： https://www.toei.co.jp/tv/kiramager/index.html
https://www.inoriminase.com/news/?id=624,【動画公開】「ココロソマリ」MUSIC CLIP（Short Ver.）,2020-01-19,「ココロソマリ」MUSIC CLIP（Short Ver.）はこちら！ ★ 水瀬いのり YouTube Official Channel
https://www.inoriminase.com/news/?id=625,【雑誌掲載情報】※2/13情報更新,2020-02-13,2020年1月20日(月)発行 ■フリーペーパー「music UP's」Vol.183 インタビュー 2020年1月24日(金)発売 ■「B.L.T.」3月号 グラビア・インタビュー 2020年2月10日(月)発売 ■「声優グランプリ」3月号 表紙・グラビア・インタビュー 連載“しあわせいのり日和” 2020年2月10日(月)発売 ■「声優アニメディア」3月号 グラビア・インタビュー 2020年2月10日(月)発売 ■「アニメディア」3月号 インタビュー 2020年2月13日(木)発売 ■「リスアニ！」Vol.40 グラビア・インタビュー 2020年2月14日(金)発売 ■「PlatinumFLASH」vol.12 new! グラビア・インタビュー 2020年2月19日(水)発売 ■「CUT」2020年3月号 new! グラビア・インタビュー 2020年2月21日(金)発売 ■「B.L.T. VOICE GIRLS」Vol.41 new! グラビア・インタビュー 2020年2月21日(金)発売 ■「My Girl」vol.29 new! グラビア・インタビュー
https://www.inoriminase.com/news/?id=626,【ラジオ出演情報】2020年2月,2020-02-26,文化放送「A&Gメディアステーション こむちゃっとカウントダウン」 放送日時：2月1日（土）23:00〜24:00 番組ホームページ： http://www.joqr.co.jp/comcha/ TOKYO FM「七海ひろき 七つの海への大航海」 放送日時：2月1日(土)25:00～25:30、2月8日(土)25:00～25:30 番組ホームページ： https://www.tfm.co.jp/773/ NHK FM「ミュージックライン」 放送日時：2月5日(水)21:30～23:00 番組ホームページ： http://www4.nhk.or.jp/ml/ HBCラジオ「アニメロティック」(コメント出演) 放送日時：2月9日(日)24:00～25:00 番組ホームページ： http://www.hbc.co.jp/radio/animero/ FM NORTH WAVE「Anison-R ～マンガ・アニメ研究部～」(コメント出演) new! 放送日時：2月28日(金)23:00〜24:00 番組ホームページ： https://www.fmnorth.co.jp/anisonr/
https://www.inoriminase.com/news/?id=627,【動画公開】「僕らは今」試聴動画,2020-01-26,「僕らは今」試聴動画はこちら！ ★ 水瀬いのり YouTube Official Channel
https://www.inoriminase.com/news/?id=628,「ココロソマリ」先行配信決定！,2020-01-26,8thシングル「ココロソマリ」表題曲の先行配信が決定いたしました！ 1/29(水)より各種配信サイトにて配信スタート！
https://www.inoriminase.com/news/?id=630,【映像公開】「ココロソマリ」MUSIC CLIP（FULL Ver.）,2020-01-29,「ココロソマリ」MUSIC CLIP（FULL Ver.）はこちら！ ★ 水瀬いのり YouTube Official Channel
https://www.inoriminase.com/news/?id=631,【Web掲載情報】※2/4情報更新,2020-02-04,■OKMusic http://okmusic.jp/news/370158 インタビュー ■超！アニメディア new! https://cho-animedia.jp/actor/153655/ インタビュー
https://www.inoriminase.com/news/?id=632,【広告掲出情報】8thシングル「ココロソマリ」※1/31情報更新,2020-01-31,●渋谷・フォーラムビジョンにて15秒SPOT OA 2020年1月31日(金)～2月6日(木)の間、 渋谷・フォーラムビジョンにて15秒SPOTをOAいたします。 時間：毎時 12分30秒～ ●セガビジョンにて60秒MV OA new! 2020年1月27日(月)～2月9日(日)の間、 新宿・秋葉原・池袋のセガビジョンにて60秒ver.のMVをOAいたします。 ●秋葉原駅(電気街口)駅前街灯にフラッグ掲出 new! 2020年2月3日(月)～2月16日(日)の間、 秋葉原駅(電気街口)駅前の街灯にフラッグを掲出いたします。 ※駅や商店街振興組合への直接のお問い合わせはご遠慮ください。
