"ID","Text","Language","Type","Author Name","Author Username","View Count","Reply Count","Retweet Count","Quote Count","Favorite Count","Bookmark Count","Created At","Tweet URL","Source","Hashtags","URLs","Media Type","Media URLs"
"2065630738741961029","#水瀬いのり 「Summer Challenger」🎨☀️
法人別オリジナル特典をピックアップ！
￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣
✷ Amazon ✷
メガジャケ

唯一こちらのビジュアルでの特典です✨

💿ご予約はこちら
https://t.co/15jvZr9kzf

#サマチャレ
(スタッフ) https://t.co/L3t808LHnl","ja","Tweet","水瀬いのりinfo","inoriminase","33859","3","224","9","1259","26","2026-06-13 12:02:00","https://x.com/inoriminase/status/2065630738741961029","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#水瀬いのり, #サマチャレ","https://inoriminase.lnk.to/Summer_Challenger_CD_shop","photo","https://pbs.twimg.com/media/HKnpEU4bgAAv8Ak.jpg"
"2065630486882390517","#水瀬いのり 「Summer Challenger」🎨☀️
法人別オリジナル特典をピックアップ！
￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣
✷ HMV ✷
ブロマイド

ブロマイドのコメントにもご注目ください😎

💿ご予約はこちら
https://t.co/15jvZr9kzf

#サマチャレ
(スタッフ) https://t.co/JCHIuCH6nm","ja","Tweet","水瀬いのりinfo","inoriminase","34934","2","217","12","1435","41","2026-06-13 12:01:00","https://x.com/inoriminase/status/2065630486882390517","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#水瀬いのり, #サマチャレ","https://inoriminase.lnk.to/Summer_Challenger_CD_shop","photo","https://pbs.twimg.com/media/HKnnjg9a8AA6fQu.jpg"
"2065630237736698062","#水瀬いのり 「Summer Challenger」🎨☀️
法人別オリジナル特典をピックアップ！
￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣
✷ アニメイト ✷
56mm缶バッジ＋ブロマイド

特典選びの参考に💛

💿ご予約はこちら
https://t.co/15jvZr9SoN

#サマチャレ
(スタッフ) https://t.co/tttMi8xlPY","ja","Tweet","水瀬いのりinfo","inoriminase","33941","6","257","11","1573","63","2026-06-13 12:00:00","https://x.com/inoriminase/status/2065630237736698062","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#水瀬いのり, #サマチャレ","https://inoriminase.lnk.to/Summer_Challenger_CD_shop","photo","https://pbs.twimg.com/media/HKnnXGPbwAAqpLB.jpg"
"2065343599223722057","━━━━━━━━━━━━━━
                 Inori Minase 
   10th ANNIVERSARY POP UP
                Travel Record
━━━━━━━━━━━━━━

#水瀬いのり 10周年記念 POP UP SHOP
一部開催日時にて、事前予約入場を実施！
購入特典に関する情報も解禁しました🛒💫

＜事前予約（先着）お申込み期間＞
2026/6/19(金) 17:00～各回入場時間10分前まで
※各回無くなり次第終了とさせていただきます。
※対象日時以外はフリー入場を予定しております。

詳細はマルイ公式HPをご確認ください📋
https://t.co/V4d4UOmq3s

#水瀬いのり10周年_POPUP
(スタッフ)","ja","Tweet","水瀬いのりinfo","inoriminase","188036","18","684","127","3005","339","2026-06-12 17:01:00","https://x.com/inoriminase/status/2065343599223722057","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#水瀬いのり, #水瀬いのり10周年_POPUP","","photo","https://pbs.twimg.com/media/HKmTDTiakAA4bZA.jpg"
"2064984722200309976","#いのり図鑑 👠 https://t.co/vMSLc301y8","qme","Tweet","水瀬いのりinfo","inoriminase","101585","36","697","40","4743","186","2026-06-11 17:14:57","https://x.com/inoriminase/status/2064984722200309976","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#いのり図鑑","","photo","https://pbs.twimg.com/media/HKhMqL7bAAA0YOs.jpg
https://pbs.twimg.com/media/HKhMqL3asAAb3ch.jpg"
"2064905465855725766","／
""Inori Minase OPEN AIR LIVE 2026 Summer Challenger""
FC会員先行優先予約2次受付まもなく終了🎫
＼

📅受付期間
本日6/11(木)17:00まで！

今からのご入会でも間に合います📣
6/11(木)までにご入会いただいた方には会報誌を先着でプレゼント🍀

詳細はこちら🔗
https://t.co/dQMnOFX9GU

#水瀬いのり #いのりまち #水瀬いのりOPENAIRLIVE
(スタッフ)","ja","Tweet","水瀬いのりinfo","inoriminase","32557","4","178","5","1029","13","2026-06-11 12:00:01","https://x.com/inoriminase/status/2064905465855725766","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#水瀬いのり, #いのりまち, #水瀬いのりOPENAIRLIVE","https://www.inorimachi.com/news/2026/0601150000.html","photo","https://pbs.twimg.com/media/HKgEUEib0AAOetp.png"
"2064574404944953592","⁺⊹🩵TikTok更新🩵⊹⁺ 

📲https://t.co/unUz9czBLv

#声グラ 7月号の #いのり図鑑 は
ダルメシアン🐾🤍❤️ 

#声優グランプリ 
#水瀬いのり 
(スタッフ)","ja","Tweet","水瀬いのりinfo","inoriminase","46405","5","257","11","1309","31","2026-06-10 14:04:30","https://x.com/inoriminase/status/2064574404944953592","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#声グラ, #いのり図鑑, #声優グランプリ, #水瀬いのり","https://vt.tiktok.com/ZSQSwFqqL/","",""
"2064307501722681513","#いのりまち 生放送🪼
ありがとうございました！

あれあれあれれー！な瞬間もあってみんなも嬉しかったでしょ！
いろいろ楽しみが増える時間だったね！

来月7/22は #サマチャレ 発売だ🌻
みんな予定空けておいてね😎 https://t.co/Ud5W4yyhGz","ja","Tweet","水瀬いのりinfo","inoriminase","99689","85","846","47","5194","196","2026-06-09 20:23:56","https://x.com/inoriminase/status/2064307501722681513","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#いのりまち, #サマチャレ","","photo","https://pbs.twimg.com/media/HKXkuw9aEAAac2w.jpg"
"2064286891080634429","☆公式サイト【NEWS】更新

【アニメ出演情報】TVアニメ『ふつつかな悪女ではございますが ～雛宮蝶鼠とりかえ伝～』
https://t.co/7jdIh9zsFU
 
#水瀬いのり #ふつつかな悪女
(スタッフ)","ja","Tweet","水瀬いのりinfo","inoriminase","43982","1","203","5","1136","20","2026-06-09 19:02:02","https://x.com/inoriminase/status/2064286891080634429","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#水瀬いのり, #ふつつかな悪女","https://www.inoriminase.com/news/?id=1781","",""
"2064271289548673114","【いのりまち】
「まちの映画館～町内""生""放送～」
このあと19:00より放送開始🎥

ぜひご覧ください！

詳細📝
https://t.co/7UwK3HrNac

#水瀬いのり #いのりまち
(スタッフ) https://t.co/vZRXxlYxzo","ja","Tweet","水瀬いのりinfo","inoriminase","36746","6","191","19","1088","16","2026-06-09 18:00:02","https://x.com/inoriminase/status/2064271289548673114","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#水瀬いのり, #いのりまち","https://www.inorimachi.com/news/2026/0603150000.html","photo","https://pbs.twimg.com/media/HKVqE5Ba0AA2fOt.png"
"2064180694062944584","【いのりまち】
☆「まちの映画館～町内""生""放送～」本日放送！

《日時》6月9日(火) 19:00頃予定
※時間は変更になる場合や前後する可能性もございます。

詳細📝
https://t.co/jj530NEQgf

** ┈┈┈┈┈┈┈┈┈┈┈**
""Inori Minase OPEN AIR LIVE 2026 Summer Challenger""
🎫FC会員先行優先予約2次受付中
6月11日(木)17:00まで
** ┈┈┈┈┈┈┈┈┈┈┈**
#水瀬いのり #いのりまち
(スタッフ)","ja","Tweet","水瀬いのりinfo","inoriminase","37815","7","222","15","1163","15","2026-06-09 12:00:02","https://x.com/inoriminase/status/2064180694062944584","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#水瀬いのり, #いのりまち","https://www.inorimachi.com/news/2026/0603150000.html","photo","https://pbs.twimg.com/media/HKVpvnGbgAAdrfq.png"
"2063924004432343500","🎙️#水瀬いのり 初の野外ライブ🎙️
""Inori Minase OPEN AIR LIVE 2026 
　　　Summer Challenger""

⏩チケットFC先行2次受付中🎫
https://t.co/J4kTUnjcbs

富士急ハイランドとのコラボも決定！
ライブチケットがあれば入園可能🎢✨
この夏1番の忘れられない思い出を🚎💨

 🗓️9/12(土)・13(日) 
　 15:30開場／17:00開演（19:30終演予定） 
📍山梨県 富士急ハイランド・コニファーフォレスト

🚌 特典付きアクセスバス&宿泊プラン
https://t.co/UdE7SOPy2B

#水瀬いのりOPENAIRLIVE 
#サマチャレ #いのりまち
(スタッフ)","ja","Tweet","水瀬いのりinfo","inoriminase","116594","14","442","40","3157","120","2026-06-08 19:00:03","https://x.com/inoriminase/status/2063924004432343500","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#水瀬いのり, #水瀬いのりOPENAIRLIVE, #サマチャレ, #いのりまち","https://www.inorimachi.com/news/2026/0528150000.html","photo","https://pbs.twimg.com/media/HKRyPODaMAAGyRC.jpg"
"2063908902966849885","【水瀬いのり MELODY FLAG】
6/7放送 第505旗 アーカイブ公開🚩

▶https://t.co/RJhuUmJAQD
聴き逃してしまった方、
もう一度聴きたい方はチェック✅

https://t.co/FMujwfjCmu
#水瀬いのり #melody_flag
(スタッフ) https://t.co/9E8AF9HwnF","ja","Tweet","水瀬いのりinfo","inoriminase","63677","4","265","25","1494","25","2026-06-08 18:00:02","https://x.com/inoriminase/status/2063908902966849885","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#水瀬いのり, #melody_flag","https://youtu.be/iIscupxOsGc
http://melody-flag.com","photo","https://pbs.twimg.com/media/HKRS_v4bEAAWqdj.jpg"
"2063614452378083618","放送後旗🚩第505旗

OA曲：リフローレセンス  初解禁‼
https://t.co/mRnk0lPppE

コーナー：ピュアフレームクエッション

Instagramでアナザーショット、 
TikTokでムービーを公開♬

˗ˏˋ🆕🗞️ˊˎ˗
#水瀬いのりOPENAIRLIVE 開催を記念して
富士急ハイランドとのコラボ企画進行中💭
続報をお楽しみに！
野外ライブのチケットはこちら🎫
https://t.co/J4kTUnjK10

https://t.co/Om0gGSxIX6
#水瀬いのり #melody_flag
(スタッフ)","ja","Quoted","水瀬いのりinfo","inoriminase","141757","39","713","42","3998","147","2026-06-07 22:30:00","https://x.com/inoriminase/status/2063614452378083618","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#水瀬いのりOPENAIRLIVE, #水瀬いのり, #melody_flag","https://www.inoriminase.com/discography/?id=78","photo","https://pbs.twimg.com/media/HKI3Qx3aAAElXqe.jpg"
"2063893802377498884","【いのりまち】
☆「まちの映画館～町内""生""放送～」明日放送！

《日時》6月9日(火) 19:00頃予定🏡
※時間は変更になる場合や前後する可能性もございます。
（💎今からのご入会でも視聴可能！）

詳細📝
https://t.co/jj530NEQgf

** ┈┈┈┈┈┈┈┈┈┈┈**
""Inori Minase OPEN AIR LIVE 2026 Summer Challenger""
🎫FC会員先行優先予約2次受付中
6月11日(木)17:00まで
** ┈┈┈┈┈┈┈┈┈┈┈**
#水瀬いのり #いのりまち
(スタッフ)","ja","Tweet","水瀬いのりinfo","inoriminase","36549","7","215","14","1140","18","2026-06-08 17:00:02","https://x.com/inoriminase/status/2063893802377498884","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#水瀬いのり, #いのりまち","https://www.inorimachi.com/news/2026/0603150000.html","photo","https://pbs.twimg.com/media/HKQ7AVwa4AA7I6Q.png"
"2063837666165281026","☆公式サイト【NEWS】更新

【ラジオ出演情報】五等分の花嫁 カードゲーム presents ラジオ『五等分の花嫁＊』
https://t.co/bkmE8iR4j8

#水瀬いのり #五等分ラジオ
(スタッフ)","ja","Tweet","水瀬いのりinfo","inoriminase","33773","2","174","2","905","16","2026-06-08 13:16:58","https://x.com/inoriminase/status/2063837666165281026","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#水瀬いのり, #五等分ラジオ","https://www.inoriminase.com/news/?id=1468","",""
"2063614911482347694","⁺⊹🩵TikTok更新🩵⊹⁺ 

📲https://t.co/JOLLYc9tuF

#メロフラ放送後旗MOVIE 第505旗🚩
13thシングル収録曲の
リフローレセンスを一部OAで初解禁！🎧🆕✨

#水瀬いのり #melody_flag 
(スタッフ)","ja","Tweet","水瀬いのりinfo","inoriminase","47827","6","275","5","1438","35","2026-06-07 22:31:49","https://x.com/inoriminase/status/2063614911482347694","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#メロフラ放送後旗MOVIE, #水瀬いのり, #melody_flag","https://www.tiktok.com/@inoriminase_official/video/7648296949153631504?is_from_webapp=1&sender_device=pc&web_id=7459639335022609927","",""
"2063599354393358336","文化放送【水瀬いのり MELODY FLAG】
この後22:00よりON AIR🚩

今夜は「リフローレセンス」初解禁🎶
さらに嬉しいお知らせも…！
ぜひお聴き逃しなく🎧🌃

📻radiko
https://t.co/7dc7rVQkzr

https://t.co/FMujwfj4wW
#水瀬いのり #melody_flag
(スタッフ)","ja","Tweet","水瀬いのりinfo","inoriminase","60894","14","301","83","1252","15","2026-06-07 21:30:00","https://x.com/inoriminase/status/2063599354393358336","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#水瀬いのり, #melody_flag","https://radiko.jp/r_seasons/10002222
http://melody-flag.com","",""
"2063546507362697333","／
""Inori Minase OPEN AIR LIVE 2026 Summer Challenger""
FC会員先行優先予約2次受付中🎫
＼

📅受付期間
6/11(木)17:00まで！

今からのご入会でも間に合います📣
6/11(木)までにご入会いただいた方には会報誌を先着でプレゼント🍀

詳細はこちら🔗
https://t.co/dQMnOFXHws

#水瀬いのり #いのりまち #水瀬いのりOPENAIRLIVE
(スタッフ)","ja","Tweet","水瀬いのりinfo","inoriminase","33146","2","183","2","1040","13","2026-06-07 18:00:00","https://x.com/inoriminase/status/2063546507362697333","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#水瀬いのり, #いのりまち, #水瀬いのりOPENAIRLIVE","https://www.inorimachi.com/news/2026/0601150000.html","photo","https://pbs.twimg.com/media/HKDFTRJbAAAWgLF.png"
"2063199229380546988","🎙️#水瀬いのり 初の野外ライブ🎙️
""Inori Minase OPEN AIR LIVE 2026 
　　　Summer Challenger""

⏩チケットFC先行2次受付中🎫
https://t.co/J4kTUnjcbs

空の下で楽しむ音楽は格別！🌤️🌻
野外ライブならではの感動を一緒に味わいましょう🏟️✨

 🗓️9/12(土)・13(日) 
　 15:30開場／17:00開演（19:30終演予定） 
📍山梨県 富士急ハイランド・コニファーフォレスト

🚌 特典付きアクセスバス&宿泊プラン
https://t.co/UdE7SOPy2B

#水瀬いのりOPENAIRLIVE 
#サマチャレ #いのりまち
(スタッフ)","ja","Tweet","水瀬いのりinfo","inoriminase","94549","10","471","35","3591","176","2026-06-06 19:00:03","https://x.com/inoriminase/status/2063199229380546988","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#水瀬いのり, #水瀬いのりOPENAIRLIVE, #サマチャレ, #いのりまち","https://www.inorimachi.com/news/2026/0528150000.html","photo","https://pbs.twimg.com/media/HJ318qnbIAA36Y2.jpg"
"2062778066674557350","☆「いのりまち」ファンクラブページ更新！

まちの新聞「『いのりまち町民集会2026』イベントレポート編」を更新しました！
https://t.co/I4nveqe7A6

** ┈┈┈┈┈┈┈┈┈┈┈**
9/12(土)・13(日)開催‼︎
""Inori Minase OPEN AIR LIVE 2026 Summer Challenger""
🎫FC会員先行優先予約2次受付中
6月11日(木)17:00まで
** ┈┈┈┈┈┈┈┈┈┈┈**
#水瀬いのり #いのりまち
(スタッフ)","ja","Tweet","水瀬いのりinfo","inoriminase","43501","3","218","12","1166","23","2026-06-05 15:06:30","https://x.com/inoriminase/status/2062778066674557350","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#水瀬いのり, #いのりまち","https://www.inorimachi.com/news/2026/0605150000.html","photo","https://pbs.twimg.com/media/HKB1uA5bcAAe-nb.png"
"2062474445244018923","🎙️#水瀬いのり 初の野外ライブ🎙️
""Inori Minase OPEN AIR LIVE 2026 
　　　Summer Challenger""

⏩チケットFC先行2次受付中🎫
https://t.co/J4kTUnjcbs

皆さんが思う、野外のライブのこんなところが最高！なポイントや、初めての方は不安なことなどなど、ぜひリプライで教えてください🙏🏻🌌

🗓️9/12(土)・13(日) 
15:30開場／17:00開演（19:30終演予定）
📍山梨県 富士急ハイランド・コニファーフォレスト

🚌 特典付きアクセスバス&宿泊プラン
https://t.co/UdE7SOPy2B

#水瀬いのりOPENAIRLIVE 
#サマチャレ #いのりまち
(スタッフ)","ja","Tweet","水瀬いのりinfo","inoriminase","93240","56","394","30","2601","92","2026-06-04 19:00:01","https://x.com/inoriminase/status/2062474445244018923","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#水瀬いのり, #水瀬いのりOPENAIRLIVE, #サマチャレ, #いのりまち","https://www.inorimachi.com/news/2026/0528150000.html","photo","https://pbs.twimg.com/media/HJ3zrgNbwAAKCc4.jpg"
"2062054289372242145","【いのりまち】「まちの回覧板」更新！
「まちの映画館～町内""生""放送～」次回放送決定！

《日時》6月9日(火) 19:00頃スタート📢
https://t.co/jj530NFo5N

** ┈┈┈┈┈┈┈┈┈┈┈**
9/12(土)・13(日)野外ライブ開催‼︎
""Inori Minase OPEN AIR LIVE 2026 Summer Challenger""
🎫FC会員先行優先予約2次受付中
6月11日(木)17:00まで
** ┈┈┈┈┈┈┈┈┈┈┈**
#水瀬いのり #いのりまち
(スタッフ)","ja","Tweet","水瀬いのりinfo","inoriminase","67170","17","276","50","1388","29","2026-06-03 15:10:28","https://x.com/inoriminase/status/2062054289372242145","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#水瀬いのり, #いのりまち","https://www.inorimachi.com/news/2026/0603150000.html","photo","https://pbs.twimg.com/media/HJ3jcpLbUAATqfd.png"
"2061749669135540378","🎙️#水瀬いのり 初の野外ライブ🎙️
""Inori Minase OPEN AIR LIVE 2026 Summer Challenger""

🎫チケットFC先行2次受付中
https://t.co/J4kTUnjK10

ライブ以外も山梨で楽しみな予定を立ててみるのもおすすめです…！🎢🏕️
この機会をお見逃しなく💨

 🗓️9/12(土)・13(日) 
　   15:30開場／17:00開演（19:30終演予定） 
📍山梨県 富士急ハイランド・コニファーフォレスト

🚌 特典付きアクセスバス&宿泊プラン
https://t.co/UdE7SOQ5S9

#水瀬いのりOPENAIRLIVE 
#サマチャレ #いのりまち
(スタッフ)","ja","Tweet","水瀬いのりinfo","inoriminase","76201","4","395","24","2197","66","2026-06-02 19:00:01","https://x.com/inoriminase/status/2061749669135540378","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#水瀬いのり, #水瀬いのりOPENAIRLIVE, #サマチャレ, #いのりまち","https://www.inorimachi.com/news/2026/0528150000.html","photo","https://pbs.twimg.com/media/HJynTSwbEAAJdzL.jpg"
"2061709848639869315","☆公式サイト【NEWS】更新
 
【ゲーム出演情報】ヴァルキリーコネクト
https://t.co/7SIL8OEykx

#水瀬いのり #ヴァルコネ
(スタッフ)","ja","Tweet","水瀬いのりinfo","inoriminase","41827","1","168","2","1022","13","2026-06-02 16:21:47","https://x.com/inoriminase/status/2061709848639869315","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#水瀬いのり, #ヴァルコネ","https://www.inoriminase.com/news/?id=1777","",""
"2061387284679917803","#水瀬いのり 13th Single
「Summer Challenger」

𝚅𝚒𝚜𝚞𝚊𝚕 𝙿𝚑𝚘𝚝𝚘 🕶️☀️🧡

💿https://t.co/mRnk0lPppE

** ┈┈┈┈┈┈┈┈┈┈┈**
9/12(土)・13(日)野外ライブ開催‼︎
🎫FC会員先行2次受付中
https://t.co/wRKJb2I5um
** ┈┈┈┈┈┈┈┈┈┈┈**
#SummerChallenger #サマチャレ　
#水瀬いのりOPENAIRLIVE 
(スタッフ)","ja","Tweet","水瀬いのりinfo","inoriminase","81559","13","612","46","3707","170","2026-06-01 19:00:02","https://x.com/inoriminase/status/2061387284679917803","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#水瀬いのり, #SummerChallenger, #サマチャレ, #水瀬いのりOPENAIRLIVE","https://www.inoriminase.com/discography/?id=78
https://www.inorimachi.com","photo","https://pbs.twimg.com/media/HJuER9waMAAcdNn.jpg"
"2061372181578211465","【水瀬いのり MELODY FLAG】
5/31放送 第504旗 アーカイブ公開🚩

▶https://t.co/h2S3J4qxcV
聴き逃してしまった方、
もう一度聴きたい方はチェック✅

https://t.co/FMujwfj4wW
#水瀬いのり #melody_flag
(スタッフ) https://t.co/dp2sQA3aiu","ja","Tweet","水瀬いのりinfo","inoriminase","76548","3","222","10","1330","23","2026-06-01 18:00:01","https://x.com/inoriminase/status/2061372181578211465","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#水瀬いのり, #melody_flag","https://youtu.be/0z8sWoQ7LnA
http://melody-flag.com","photo","https://pbs.twimg.com/media/HJsofpgbwAE9X0B.jpg"
"2061077737859621371","放送後旗🚩第504旗

OA曲：Catch the Rainbow！
https://t.co/xMdlVVn7T4

コーナー：TRUST EAR ETERNITY

Instagramでアナザーショット、 
TikTokでムービーを公開中♬

https://t.co/FMujwfj4wW
#水瀬いのり #melody_flag
(スタッフ) https://t.co/s6OkxZTxVF","ja","Quoted","水瀬いのりinfo","inoriminase","253861","40","676","55","5019","227","2026-05-31 22:30:00","https://x.com/inoriminase/status/2061077737859621371","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#水瀬いのり, #melody_flag","https://lnk.to/3rdAL_inoriminase
http://melody-flag.com","photo","https://pbs.twimg.com/media/HJoZnz_bQAAUNaH.jpg"
"2061283114434052229","⁺⊹🩵TikTok更新🩵⊹⁺ 

📲https://t.co/gwbrm50jWa

🗼
#水瀬いのり カレンダー2026の
撮影裏未公開映像……！

(スタッフ)","ja","Tweet","水瀬いのりinfo","inoriminase","40630","5","240","11","1283","29","2026-06-01 12:06:05","https://x.com/inoriminase/status/2061283114434052229","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#水瀬いのり","https://vt.tiktok.com/ZSx7Tcd9q/","",""
"2061078174050742490","⁺⊹🩵TikTok更新🩵⊹⁺ 

📲https://t.co/QMjUCnDf9h

#メロフラ放送後旗MOVIE 第504旗🚩
#サマチャレ 聴いてこの夏乗りきろ？🎧💛

#水瀬いのり #melody_flag 
(スタッフ)","ja","Tweet","水瀬いのりinfo","inoriminase","48756","5","267","7","1601","45","2026-05-31 22:31:44","https://x.com/inoriminase/status/2061078174050742490","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#メロフラ放送後旗MOVIE, #サマチャレ, #水瀬いのり, #melody_flag","https://www.tiktok.com/@inoriminase_official/video/7645981923658960144?is_from_webapp=1&sender_device=pc&web_id=7459639335022609927","",""
"2061062640592695453","文化放送【水瀬いのり MELODY FLAG】
この後22:00よりON AIR🚩

ぜひお聴きください🎧

📻radiko
https://t.co/7dc7rVQSoZ

https://t.co/FMujwfjCmu
#水瀬いのり #melody_flag
(スタッフ)","ja","Tweet","水瀬いのりinfo","inoriminase","38505","8","176","11","1016","10","2026-05-31 21:30:00","https://x.com/inoriminase/status/2061062640592695453","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#水瀬いのり, #melody_flag","https://radiko.jp/r_seasons/10002222
http://melody-flag.com","",""
"2061025222615302303","💿ご予約受付中 - 7/22(水)発売
https://t.co/15jvZr9SoN

🔗詳細はこちら
https://t.co/WiH14VW1jh

#SummerChallenger
#サマチャレ
(スタッフ)","ja","Reply","水瀬いのりinfo","inoriminase","25568","0","96","0","486","12","2026-05-31 19:01:19","https://x.com/inoriminase/status/2061025222615302303","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#SummerChallenger, #サマチャレ","https://inoriminase.lnk.to/Summer_Challenger_CD_shop
https://www.inoriminase.com/discography/?id=78","",""
"2061024894595617010","水瀬いのり 13th Single
「Summer Challenger」

𝚅𝚒𝚜𝚞𝚊𝚕 𝙿𝚑𝚘𝚝𝚘 🎨💚💫

(スタッフ) https://t.co/hwJIwnD8X0","ja","Tweet","水瀬いのりinfo","inoriminase","99947","14","769","58","4562","191","2026-05-31 19:00:01","https://x.com/inoriminase/status/2061024894595617010","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/HJe_X-Ca4AAH3uX.jpg"
"2060663710700744931","💿ご予約受付中 - 7/22(水)発売
https://t.co/15jvZr9SoN

🔗詳細はこちら
https://t.co/WiH14VW1jh

#SummerChallenger
#サマチャレ
(スタッフ)","ja","Reply","水瀬いのりinfo","inoriminase","29337","2","101","0","520","13","2026-05-30 19:04:48","https://x.com/inoriminase/status/2060663710700744931","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#SummerChallenger, #サマチャレ","https://inoriminase.lnk.to/Summer_Challenger_CD_shop
https://www.inoriminase.com/discography/?id=78","",""
"2060662507216204275","水瀬いのり 13th Single
「Summer Challenger」

𝚅𝚒𝚜𝚞𝚊𝚕 𝙿𝚑𝚘𝚝𝚘 🌼💛🪼

(スタッフ) https://t.co/wieLy3ChOr","ja","Tweet","水瀬いのりinfo","inoriminase","146789","45","1045","106","6442","340","2026-05-30 19:00:01","https://x.com/inoriminase/status/2060662507216204275","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/HJe_WXXawAARl__.jpg"
"2060315901061370315","⁺⊹🩵TikTok更新🩵⊹⁺ 

📲https://t.co/Mz9DdbZ2O3

沖縄の大地を感じて撮影しました。
ジャケット写真、よろしくお願いします😌

#水瀬いのり #サマチャレ　
(スタッフ)","ja","Tweet","水瀬いのりinfo","inoriminase","48948","9","317","23","1724","50","2026-05-29 20:02:44","https://x.com/inoriminase/status/2060315901061370315","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#水瀬いのり, #サマチャレ","https://vt.tiktok.com/ZSxpkkeko/","",""
"2060300123540721930","✷ 予約受付中 ✷
#水瀬いのり 13th Single
「Summer Challenger」
━━━━━━━━━━━ *🌻

この夏、特別な景色を
水瀬いのりと一緒に楽しみましょう✨

💿ご予約
https://t.co/rKNnX5MElc

🔗詳細
https://t.co/mRnk0lORA6

💛法人別オリジナル特典絵柄
https://t.co/PTg7xmG2wu

#SummerChallenger
#サマチャレ
(スタッフ)","ja","Tweet","水瀬いのりinfo","inoriminase","98272","4","500","23","2440","112","2026-05-29 19:00:02","https://x.com/inoriminase/status/2060300123540721930","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#水瀬いのり, #SummerChallenger, #サマチャレ","https://inoriminase.lnk.to/Summer_Challenger_CD_shop
https://www.inoriminase.com/discography/?id=78
https://www.inoriminase.com/feature/13th_single/","photo","https://pbs.twimg.com/media/HJVztPdaoAAxzKp.jpg
https://pbs.twimg.com/media/HJVzvUxbYAA_YoW.jpg
https://pbs.twimg.com/media/HJVzy5xaIAEQz9Y.jpg"
